rewardsSubIter0
"[ 0.         19.97576996 19.98263204 39.9708676  69.98784282 29.98570885
 39.96245847 39.99056182 39.97807704 39.99217336]"
"[ 9.99105352 49.98124338 49.97791237 19.98464596 29.98911071  9.99080743
  9.98051806 19.98354498 49.96376513 39.98056099]"
"[29.97578278 69.96044528 39.96976802 69.94290158  9.98302461 39.98450454
  9.98580473 69.98217145 49.96798902 19.98394319]"
"[19.97690058 69.9843098  59.95698958 29.9920168  49.93108405 39.97403246
 59.98820616 69.97867088 29.96453751 19.9792333 ]"
"[69.97903871 49.97071184 19.98543697 29.98841527 39.98874471 29.95192406
 59.97667841 49.96395514 59.97654891 39.99229811]"
"[ 39.97637456 249.95682357  99.95249397  39.98306488  49.97640514
  79.96865054  39.97209648  29.98889002  49.974858    59.97148036]"
"[ 29.9873231   89.95059206  39.96242931  49.9245373   19.97397084
  49.98100586  69.96433291 109.94862557  59.96796246  69.94006577]"
"[29.95940802 19.98406879 19.97246957  9.98544801 19.97464314 99.97938409
 19.96555378 29.991417   39.95244867 49.98604591]"
"[59.97850819 19.98028791 19.97334886 59.97355587 49.96337919 79.94753684
 29.97348004 39.98240443 29.99132508  9.98627613]"
"[ 9.98955656  9.98565062  9.99016397 49.98073934 69.97099375 19.98781159
 29.98421429 59.97301915 29.98440357  0.        ]"
"[89.88752394 59.96637478  9.9829568  49.96948382 79.95227087 19.97239313
 29.97446925 49.97865178 29.9794069  29.97527757]"
"[  9.98344533  29.97382928  49.94379297  39.98239706  29.99350766
  29.98932917 109.94922828  29.96878712  89.96943322  39.94679427]"
"[59.96283018 29.98222096 59.98205438 49.97996785 49.96246413 19.98682453
 39.98147615 69.96877796  9.98443046 99.97189562]"
"[49.99145945 39.97918136 19.97983639 19.96785355 29.97782368 69.97879569
 29.99055182 29.98458701 39.98373899 29.97452289]"
"[ 59.98114509  19.97079977  59.97871097   9.98239679 119.94644596
  19.9655653    9.98379292  49.97378222  29.98382879  49.96690506]"
"[39.9778684  19.97083244 29.95815962  9.98254903 29.96666476 39.97566516
 69.97154112 19.98643942 59.97885505 69.96589024]"
"[ 9.98597962 19.972497    9.98812293 39.98163097 29.98934161 29.95312269
 39.97399919 39.96075906 79.95871586 39.97690481]"
"[29.99037507 49.98009699 49.96894702  9.98665703 29.99095048 29.95626749
 39.98194286 59.96163119 19.97901762 19.97376243]"
"[39.98227541 29.98793283 89.97967872  9.98460164 79.95668531 19.97305967
 29.98516774 99.88851131 19.98847825 59.94234556]"
"[29.99024711 69.98174719 19.97405826 69.95644923 89.91124325  9.98327398
 29.99031834 49.96765253  9.98702576 49.97654098]"
"[29.99122985 59.9797884   0.         79.95799433 29.97518212 29.98761235
 29.97762509 39.97261775 19.97264496 19.96974457]"
"[19.9728869   9.98389139 69.964994   29.98090617 79.98393995 29.97382111
 59.97648455 39.9791635   9.98303891 29.99217748]"
"[39.96522233 29.9836875  69.96641844 39.96722126 19.98138843 49.98623811
 49.9801785   9.98372011 59.96786615 29.98857426]"
"[99.92132967 39.96138174 39.93394447 39.97343617 29.98985046  9.98704192
 49.97198194  9.98544039 69.97078017 19.98664869]"
"[39.96361688  9.98682096 59.9582828  29.98011416 29.96623725 49.96178584
 29.99240884 49.9724383  59.96759174 69.96344453]"
"[39.96534131 89.97786457  0.         29.96167447 29.98312433 39.98901463
 59.98029035 79.93716166 29.96865182 49.96893625]"
"[39.97394295 39.98321479 59.97546596 39.97622602 99.94007306 49.99132222
 39.98352047 59.94746606 19.97818925 29.95603297]"
"[39.97710016 59.94493907 29.97657503  9.98309461 69.97562312 69.96129209
 19.9742168  19.97347154 29.98649566 49.97868904]"
"[49.94873818 29.98875528 29.97352035 39.97717741 19.97452998 49.98057522
 39.97525227 39.9835664  79.98118015 19.98940106]"
"[59.95049162  9.9825797  39.98274276 29.98029108 59.97926129 29.97272464
 19.98288037 39.98722501 49.9728075   0.        ]"
"[49.96378049 49.95609959 99.96605083 19.98897241 19.98127863 59.96500014
 39.980821   89.93498249 29.99120642  9.98478077]"
"[ 0.         39.9677547  39.98413729 39.97183169 49.96676834 39.94671272
 59.9824652  29.97392435 59.97073619 29.99208935]"
"[39.98552717 29.99156091 49.93508096 79.94339926 59.9540655  49.97805965
 29.98828925 39.97720004 99.97754031 39.97652683]"
"[29.96316801 19.96618434 49.97246527  9.98303588 29.96930299 29.95624752
 39.96040686 19.98261811 59.95881891 39.98168348]"
"[79.95532634 29.98797936 39.97306918 29.99296849 19.98010672  9.98080151
 39.98299087 89.90090825 19.97766637 29.96779206]"
"[19.98052096 59.9722482   9.98045096 39.98485435 49.97341779 29.99238581
 59.97829386  9.98506097 39.97200013 59.96443786]"
"[29.98265596  0.         79.90555636  9.98597576 19.97529823 39.97025642
 19.97730032  9.97939824 19.98525634 89.9362799 ]"
"[ 29.98531698  49.98006762  29.97313253 139.86002503  69.97412383
  89.97852116  59.9751406   59.97386726  49.96422634  89.96572753]"
"[89.97256797 19.98084034 19.99364961 49.97768729 29.98152372 59.96090143
 29.96501027  0.         29.97806566 59.97193726]"
"[29.98817658 29.99038664  9.99142086 49.9790114  39.9732609  49.98085393
 19.97217135 19.96687363 19.98327903 59.96496384]"
"[29.98034201 59.95773354 29.96300859 89.94917997 79.95750941 89.97301092
 49.973361   19.97041295 29.97238053 59.97985544]"
"[59.97858753 19.99405872 69.92310512 19.98755499 29.97379392 59.95517873
 49.97672037  0.         49.96854783 39.95360897]"
"[59.97792749 39.98326624 19.98919811 49.97514726 49.9768637   9.9835793
  9.98577002 69.90235672 59.96223242 79.95064577]"
"[49.98406374 69.96669195 99.90925145 29.97650923 29.98147737 29.97393671
 19.97751613 69.96114001 49.97288569 59.98684105]"
"[19.97706532 39.96624302 89.96743068 99.9650183  19.98115374  9.98183537
 19.97919499 69.95724091 59.97266878 19.99471059]"
"[59.9848893  29.98940921 29.97253924 59.9297103   9.98251333 29.99053728
  9.986271   79.96785091 19.96775212  9.9903361 ]"
"[39.96476538 29.99446983  9.98251075 19.9671704  39.97897298 29.97443228
 49.984068    9.98256668 49.95142095 29.96924854]"
"[19.97188159 99.89477803 29.98633887 59.97098452 29.99218273 89.9350814
 19.96717201 59.98094867 29.98181946 19.9918936 ]"
"[ 49.97221369 129.88573184  19.98300154  29.98559919  49.97999892
  29.97602673  39.98955552  19.97036494   9.98112243  29.97110651]"
"[ 59.97845126  49.98655691  59.97008437   9.9831509   39.97920415
  29.98769109 129.88955225   0.          59.98086049  49.97908626]"
"[39.98303598  9.99015418  9.9812362  19.97181232 59.98256238 79.92157892
 69.92742742 49.97853772 29.9931675  39.97358487]"
"[29.96496398  0.         49.97078086 49.94912104  9.9881235  29.97493863
 29.98050501 19.97482878 19.99339388 39.94403188]"
"[ 19.98885133  39.97441071 109.90741297  29.97241601  29.98868251
  19.98431486  59.96742004  29.98722032  89.92363289  49.97580368]"
"[139.89249212  69.98734664  69.95556944  49.97550309  19.98832573
  59.96764885  19.98027875  29.98716823  59.94325765  29.97040066]"
"[49.98129481 39.98929329 19.9751598  39.97767111 89.95538412 39.97849559
 29.98315656 29.98709746 69.95774461  9.98292123]"
"[ 9.98707977 19.9899128  59.94151661 79.95810254 19.96934067 19.983226
 19.98463707 49.9605588  69.91326165 29.96020176]"
"[ 49.98296159 119.89232147  59.95139223  59.97892359  19.97165966
  29.98739339  79.97654341  29.98613703  49.97696087  99.96206515]"
"[39.99151889 49.91547217 19.98835512 49.95817337 59.95748745 19.97853673
 49.99087807 79.94575054 19.97630899 29.97374553]"
"[29.97606376 19.9720666  29.98112518 29.96089577 39.97212268 29.96880541
 49.98986497 79.95153645 19.97724415 39.98283851]"
"[49.9788548  19.9805248  19.97977665 79.91703667 39.95271444 49.98587611
  9.99105168 49.97372867 49.97442123 29.98982884]"
"[ 0.         79.94837684  9.97947156 39.9688467  39.97448732 29.98989857
 39.97762499 79.96265626 69.97577127 69.96504171]"
"[ 9.98908275 29.99033628 29.970665   19.97156012 39.95977998 49.96495454
 19.96812179  9.9859829  19.97509522 39.97624148]"
"[69.93334194 69.97585466  9.98054156 59.97634861 49.97259234 69.9205677
 99.96984732  9.97935956 29.99146273 39.94963204]"
"[ 9.98374229 59.95988214  9.98258838 19.99378851 69.97181417 59.97692548
 29.99012271 49.97332908 49.98218361 29.94563719]"
"[49.97489318 49.98356422 49.97053831 79.94790864 39.97878215 59.98665928
 79.96021027 79.90271341 39.98315801 49.97341906]"
"[109.92520036  19.96351046  59.9417812   39.97229149 149.9589748
  79.94693328  29.9876874   19.97831737 129.93753126  19.98914815]"
"[ 39.99102039   0.          49.96426985  49.97523313 129.94673258
  69.94621292  49.9782588   69.96977933  39.96477748  59.96718517]"
"[69.95735891 29.97321367 29.98062968 29.9676444  29.95950751 49.96975536
 19.97019179 19.97001728 39.95261259 29.97741837]"
"[  9.98164109  19.98380833  69.94267733  39.96381555  59.96979075
  69.98580761  49.97583502  59.96325303 139.94165421  19.99224074]"
"[ 19.97466272   9.98547903 119.93877242  29.9717825   49.96128149
  29.95728658  19.97316621 119.96318928  19.97106603  19.98259649]"
"[29.97979042 59.983597    9.98341509 39.98176633 29.97575392 19.97398149
 29.97903105 39.98157752  9.98410728 59.9739227 ]"
"[ 29.98331263 159.93681337  59.96085129  99.92974309  39.9595381
  19.98043287  89.98464803 129.92692048  29.97666945  79.94627139]"
"[19.97787242 29.97330022 19.98785501  9.98367167 29.97482103 49.95304187
 19.9760351  99.94597289 39.97564027 69.97264193]"
"[49.9415701  19.9648624  49.97834743 39.97561213 39.94480777 19.97641515
 39.9817392  19.98402199 39.97978426 69.95768833]"
"[ 39.98132212  69.95513914  29.96378735  29.98477879 119.94887309
  29.97343241  29.98744003   9.98729367  89.92110279  89.93509899]"
"[29.98144251 59.97375077 39.96835333 19.97178551 39.97043419 39.97803212
 29.98735596 39.97751043 59.98557756  9.98640745]"
"[ 39.97898041   9.98418125  29.98979781  49.9731088  139.95484055
  19.96720017  19.97580211  29.96842958 129.88919368  19.9655592 ]"
"[69.96089985 39.96880942 49.98315979 39.98995701 89.94801155 19.97048757
 29.97656801 39.97035419 99.9826284  29.99293798]"
"[89.97952495 59.97946388 19.96727166 19.99044217  9.98495513  9.99187866
 49.98399727 39.97991736  9.98563228 59.97344356]"
"[69.97740769 39.97859964 89.97427992 89.95448272 89.9640633  49.98477714
 39.97186293 49.96814765 29.9784111  39.98315822]"
"[ 19.97214002  29.95943908  29.97720488  19.96119062  69.97462047
  49.96358096  49.97549048  29.97722275  59.97435925 119.96760807]"
"[ 39.98363659  59.97761909  79.96709989   9.98503319 159.96685469
  19.98245589  39.97836741  29.97512327  49.95639951  39.97367778]"
"[19.96630491  0.          9.98255438 59.94881721 99.98739224 39.98283611
 89.9724107  19.98946412  9.98404912 19.9841195 ]"
"[ 39.98332854   9.98016786  99.90500556  49.9747379    9.98225354
 119.94436012  29.96651638  49.97195287 129.9518204   59.94858457]"
"[89.96209544 69.96413786 39.96047984 39.97766204 49.94748762 59.97622091
 29.96719896 59.96636042  9.98118424 19.97812656]"
"[ 69.97097624   9.98116913  29.97573975  59.96333944  29.97594479
  49.97739668 139.92248401  19.97098791  69.91349964   9.98192215]"
"[129.94012172  29.94981795  59.96108403  49.93922147  39.98579755
  39.97914941   9.9875686   49.95597095  19.97395499 139.95116505]"
"[ 49.97071963  19.97825109  79.97076487  19.97497222  49.97843747
  59.98747144  29.96600705 109.95551935   9.98399478   9.98164762]"
"[ 69.94967769  39.97067957  49.95035809  39.96100011   9.9832242
  39.95431694  69.95161391  59.95865706  69.96325853 109.93231036]"
"[19.96859596 69.9747564  59.98169523 19.98045816 49.96966866 59.98133716
 19.98396669 89.97530684 69.92850022 29.98851182]"
"[29.97362576  9.99080314 79.9696762  39.97928866 19.97143191 19.99064295
 29.96323505 39.97933793 29.98988053 39.9686163 ]"
"[ 19.97837437  29.97942598  29.97465669  59.96030826 119.9440742
  59.9474185   19.97469303   9.98451998  49.97688097  29.97092941]"
"[ 59.98426233 109.90546582  59.97780696  59.98099069  49.97477187
  39.96157885  89.95728905  49.98784249 129.90130916 149.91331196]"
"[29.98379958 59.98302381 49.95930531  9.98007889  9.97988668 59.94868793
 19.97071907 49.97869404 19.97440261 29.97743146]"
"[119.97657498  89.95496706  39.96386111  49.95623533  89.95766009
 109.94523697  69.9706178   59.96192501  19.98509355  39.97908359]"
"[ 9.9905147   9.98189769  9.9838352  29.97311198 39.97262362 19.96792145
 19.96444457 29.98447206 79.95336838 69.95956751]"
"[ 9.98231988 19.98820844  9.9811111  29.95910021 89.93151589 59.96152935
 39.9869876  29.98715154 19.97121257 59.97772032]"
"[ 59.93580048  39.97664719  19.98075402  69.93232339  69.95140062
  89.95907102  19.96779641 309.92690627  19.97671004  79.93784656]"
"[ 59.97171574  29.98037892  39.98093183   9.98659385  79.95878603
  99.93838501  39.97797996  29.97884123  29.97707577 129.93161582]"
"[  9.98804806  39.94697419   9.98277889  29.98251835 149.96911109
 159.91835765  39.96913211  39.96468853 109.97807405  39.97897224]"
"[79.94804504 19.97703514 29.97847172  9.98175912  0.         19.97647689
 49.96737404 19.98457462  9.99214464 49.97195252]"
"[19.99051188 19.97715821 29.97158866 59.96869882 49.98202692 39.9691136
  9.98251014 29.95540717 49.96762913 29.97818896]"
"[ 19.98160484   0.          19.98321367  39.9407842  129.95773346
  19.97746003 109.96017858  19.96043519  19.96692112  29.98570967]"
"[ 29.96571663  69.96937454  19.98414786  49.96334819 149.93844027
  69.95871524  39.9862189   39.93936933  89.94427635  99.92290114]"
"[ 39.96386474  29.98158186  19.97331408  49.96867287  39.98527395
  59.97423673  19.98032367 129.93855698   9.98488501  99.9477774 ]"
"[39.95961851 19.97595988 39.98376706 79.96135603 59.95076346 89.96077603
 29.97762968 79.9621726  99.97959425 49.95396404]"
"[119.93427867  19.97644996  39.95677613  79.9734502   19.97108493
  79.94425036  39.98420305   9.98496674   9.98292528  79.95591569]"
"[179.93192555 109.96084463 119.93312641  49.96888772  59.96887058
  59.95889544  69.96047716  49.96969976 149.95397591 109.94832456]"
"[ 79.93037409  79.94892978   9.98705894  79.96054623   9.98905823
  29.96625151   9.98070944  49.9796915   99.94221639 189.87508399]"
"[ 49.96927772  39.98368967  89.95275697 129.92685939  39.98771309
  79.96379701 129.96285542  49.95104985  29.97683024  29.95323696]"
"[ 49.98615078  39.97434427  69.97365108  29.9546906   79.95704438
   9.9849788  109.94650487  39.96427294  69.92998756  59.98076201]"
"[ 89.92397687  79.92259792 129.96505463  69.93518248 139.90326657
  29.97411318   9.98291897  39.95926772   9.98390799   9.98443049]"
"[119.9515549    0.          39.97465002 119.95006515  59.96794685
  49.98333582  59.96613386  49.96784161  99.93656566   9.97943941]"
"[ 29.97494132   9.98234339  79.93850769  29.98741156  89.91391946
  59.97103428  79.95606122 109.96855909 129.91312963   0.        ]"
"[ 19.97596724  99.95057628  19.97148039  59.9623962  119.95244584
  49.9771075   39.97181478  89.90083996  99.95086067   0.        ]"
"[49.96226985 49.96610169 49.96415278 29.97594567  9.98349393 49.96952153
 79.91139914 39.98649429 19.96690207  9.98445143]"
"[119.90427571  39.97614384  39.95961145  49.96450973  49.9797648
  99.961363    29.97012032  99.96023926  79.95864454  99.91611878]"
"[ 29.95614392  39.98517454 109.9657111   79.96826642  49.97378268
  29.98672825  39.97353841 119.93430054 119.95887438 109.96885705]"
"[ 49.9704076   69.96076052  59.95547577 209.86183013 219.82246865
  19.9769768   99.94866808  39.96962359  49.97619177  79.95862211]"
"[  9.98220754   9.98603849 189.95392766   9.98649973   9.98136369
  29.95771166  29.97109613  79.95852197  19.96688111  29.98140836]"
"[ 39.96424488  29.96937514  59.97697868  49.9429603   49.97898395
 109.95527247  59.95007844  49.92450564  49.93796843  49.95889908]"
"[ 19.98115626 129.93536064  69.9735519   59.970476    59.94887278
 219.88367868  19.98012799  49.92448435 179.94402833  19.96973116]"
"[69.96679173 69.96248849 69.97111503 69.97528034 19.97160283 49.97688314
 39.97515814 39.97743846 39.98214039 19.96712794]"
"[ 59.94183946  79.94978398  59.94189451  19.97015269  29.97237324
  99.93556962  29.97476861  19.97750407 109.96909354  29.95293767]"
"[ 69.96765604  19.97391101  59.95701757  39.97717197  39.97964638
 179.95877646  99.94564641   9.98632804  99.94066252  69.97055623]"
"[79.9196492   9.98301611 19.96568007 39.95832728 59.97158881  0.
 59.95747119 19.9811117  69.94330342 69.96606681]"
"[ 19.98540396  39.96904152  19.98606668  29.97413093 109.96774342
 149.86536623 109.87275136  99.87715185  49.93717819   9.98802226]"
"[ 69.95086705  59.95940245   9.9817345  109.96883099 159.95571387
  39.97059659  49.96766419  19.97056657  19.97008516  39.97166773]"
"[ 79.95744216  49.9402233   59.96327255  19.97337011 119.94411241
  59.96930657  39.95457824   9.98029548  29.9651425   19.98945179]"
"[  9.98272703 119.89175725  69.96844742  19.97506393  59.9726332
  29.96911617  59.92641098  59.95337038  39.95864814  19.97466993]"
